NOME DO ARQUIVO,TAMANHO ORIGINAL (KB),PNG - TAMANHO COMPRIMIDO (KB),COMPRESSAO PNG,JPEG - TAMANHO COMPRIMIDO (KB),COMPRESSAO JPEG,PCA-950 - TAMANHO COMPRIMIDO (KB),COMPRESSAO PCA-950,PCA-975 - TAMANHO COMPRIMIDO (KB),COMPRESSAO PCA-975,PCA-990 - TAMANHO COMPRIMIDO (KB),COMPRESSAO PCA-990
lung-512x512/39a278c4_1-108.dcm,526.22,84.61,83.92,14.71,97.2,52.00,90.12,92.96,82.33,162.59,69.1
lung-512x512/178273cd_1-105.dcm,526.22,86.30,83.6,15.78,97.0,60.19,88.56,97.05,81.56,166.69,68.32
lung-512x512/505072a4_1-004.dcm,525.73,94.19,82.08,15.70,97.01,88.86,83.1,142.11,72.97,224.03,57.39
lung-512x512/9e681282_1-083.dcm,526.21,87.62,83.35,16.02,96.95,47.90,90.9,88.86,83.11,158.49,69.88
lung-512x512/c873f1cd_1-052.dcm,526.21,91.89,82.54,16.41,96.88,64.29,87.78,113.44,78.44,191.26,63.65
lung-512x512/01d39fe9_1-04.dcm,526.22,92.26,82.47,15.15,97.12,56.09,89.34,109.34,79.22,191.26,63.65
lung-512x512/88cd90b4_1-152.dcm,525.72,83.61,84.1,13.99,97.34,72.48,86.21,133.92,74.53,224.03,57.39
lung-512x512/54f01a6f_1-121.dcm,526.23,93.75,82.18,14.87,97.17,43.81,91.68,92.96,82.33,174.88,66.77
lung-512x512/3560f313_1-062.dcm,526.22,102.18,80.58,18.79,96.43,56.09,89.34,113.44,78.44,203.55,61.32
lung-512x512/27286593_1-059.dcm,526.22,80.43,84.71,14.38,97.27,109.34,79.22,174.88,66.77,264.99,49.64
lung-512x512/b463fb39_1-130.dcm,526.23,93.97,82.14,15.36,97.08,27.42,94.79,64.29,87.78,121.63,76.89
lung-512x512/4f18fc49_1-083.dcm,526.21,92.08,82.5,19.00,96.39,88.86,83.11,138.01,73.77,219.93,58.2
lung-512x512/dcab6d37_1-79.dcm,526.21,100.13,80.97,20.69,96.07,52.00,90.12,97.05,81.56,174.88,66.77
lung-512x512/1405af41_1-063.dcm,526.22,83.17,84.2,16.83,96.8,72.48,86.23,117.53,77.66,195.36,62.88
lung-512x512/5213e9ab_1-09.dcm,525.72,57.92,88.98,10.37,98.03,64.29,87.77,97.05,81.54,162.59,69.07
lung-512x512/a4edeec3_1-56.dcm,525.72,88.19,83.23,17.30,96.71,84.77,83.88,133.92,74.53,211.74,59.72
lung-512x512/c99645ec_1-039.dcm,526.21,90.57,82.79,18.09,96.56,60.19,88.56,101.15,80.78,166.69,68.32
lung-512x512/6106d238_1-019.dcm,526.22,75.18,85.71,13.93,97.35,52.00,90.12,88.86,83.11,150.30,71.44
lung-512x512/1c86f93e_1-049.dcm,526.22,101.79,80.66,22.73,95.68,56.09,89.34,101.15,80.78,183.07,65.21
lung-512x512/926a7199_1-038.dcm,526.20,75.70,85.61,11.05,97.9,64.29,87.78,113.44,78.44,191.26,63.65
lung-512x512/9cb510b6_1-86.dcm,526.20,100.53,80.9,14.93,97.16,52.00,90.12,101.15,80.78,199.45,62.1
lung-512x512/fa6e554c_1-60.dcm,526.21,88.23,83.23,16.41,96.88,72.48,86.23,113.44,78.44,187.17,64.43
lung-512x512/d9b5112a_1-125.dcm,526.22,75.51,85.65,13.90,97.36,52.00,90.12,84.77,83.89,154.40,70.66
lung-512x512/a359df53_1-047.dcm,526.22,84.04,84.03,17.02,96.77,52.00,90.12,92.96,82.33,166.69,68.32
lung-512x512/ab6f0a29_1-086.dcm,525.72,90.92,82.71,15.87,96.98,72.48,86.21,129.82,75.31,215.84,58.94
lung-512x512/52eee0e7_1-057.dcm,526.20,101.46,80.72,17.94,96.59,76.57,85.45,125.73,76.11,211.74,59.76
lung-512x512/a01762d0_1-062.dcm,526.22,91.62,82.59,18.41,96.5,80.67,84.67,129.82,75.33,211.74,59.76
lung-512x512/089e60b8_1-092.dcm,526.22,90.25,82.85,14.46,97.25,68.38,87.01,125.73,76.11,219.93,58.2
lung-512x512/501ad843_1-003.dcm,525.72,80.09,84.77,12.68,97.59,56.09,89.33,97.05,81.54,162.59,69.07
lung-512x512/81be8ab3_1-033.dcm,526.22,92.44,82.43,19.19,96.35,64.29,87.78,109.34,79.22,183.07,65.21
lung-512x512/c4ccc306_1-007.dcm,526.22,82.69,84.29,15.28,97.1,68.38,87.01,105.25,80.0,170.78,67.55
lung-512x512/fbf6acbb_1-061.dcm,526.21,84.81,83.88,18.20,96.54,72.48,86.23,113.44,78.44,187.17,64.43
lung-512x512/4cd2cbf7_1-098.dcm,526.22,99.38,81.11,20.10,96.18,43.81,91.68,80.67,84.67,150.30,71.44
lung-512x512/77831286_1-077.dcm,526.20,88.01,83.27,15.72,97.01,39.71,92.45,68.38,87.0,133.92,74.55
lung-512x512/8aae9c58_1-063.dcm,525.72,90.68,82.75,15.70,97.01,64.29,87.77,113.44,78.42,199.45,62.06
lung-512x512/5575114b_1-061.dcm,526.22,96.98,81.57,20.54,96.1,68.38,87.01,113.44,78.44,191.26,63.65
lung-512x512/dea6321a_1-107.dcm,526.22,88.59,83.16,12.30,97.66,47.90,90.9,88.86,83.11,166.69,68.32
lung-512x512/48b27292_1-065.dcm,525.71,90.68,82.75,15.88,96.98,88.86,83.1,150.30,71.41,244.51,53.49
lung-512x512/43451859_1-055.dcm,526.21,87.14,83.44,18.38,96.51,109.34,79.22,162.59,69.1,248.61,52.76
lung-512x512/67d5e495_1-056.dcm,526.29,68.59,86.97,11.98,97.72,60.19,88.56,101.15,80.78,178.97,65.99
lung-512x512/d732e6d8_1-012.dcm,526.21,82.77,84.27,14.66,97.21,35.61,93.23,64.29,87.78,117.53,77.66
lung-512x512/6cd35bde_1-036.dcm,525.72,87.74,83.31,12.80,97.57,27.42,94.78,60.19,88.55,121.63,76.86
lung-512x512/2f6d61ee_1-044.dcm,526.23,91.99,82.52,18.25,96.53,43.81,91.68,84.77,83.89,154.40,70.66
lung-512x512/7a13a2a1_1-034.dcm,526.20,84.30,83.98,13.38,97.46,43.81,91.68,97.05,81.56,183.07,65.21
lung-512x512/3437f4d3_1-88.dcm,525.72,90.22,82.84,11.62,97.79,27.42,94.78,52.00,90.11,117.53,77.64
lung-512x512/bf6d5ff1_1-032.dcm,526.22,88.86,83.11,16.88,96.79,56.09,89.34,97.05,81.56,162.59,69.1
lung-512x512/5bdcd276_1-069.dcm,526.22,82.05,84.41,15.72,97.01,56.09,89.34,105.25,80.0,178.97,65.99
lung-512x512/3804e843_1-038.dcm,526.22,92.29,82.46,15.36,97.08,47.90,90.9,88.86,83.11,158.49,69.88
lung-512x512/fb1101c1_1-84.dcm,526.21,101.28,80.75,17.40,96.69,72.48,86.23,121.63,76.89,207.65,60.54
lung-512x512/d3d3aedf_1-126.dcm,526.22,82.03,84.41,14.80,97.19,31.52,94.01,60.19,88.56,109.34,79.22
lung-512x512/611f7e0c_1-111.dcm,525.72,90.50,82.79,12.28,97.66,27.42,94.78,64.29,87.77,142.11,72.97
lung-512x512/4db6d7bf_1-19.dcm,526.21,83.96,84.04,15.57,97.04,72.48,86.23,117.53,77.66,187.17,64.43
lung-512x512/e161d804_1-047.dcm,525.73,96.97,81.56,19.38,96.31,60.19,88.55,101.15,80.76,174.88,66.74
lung-512x512/3c0132ea_1-149.dcm,526.23,84.58,83.93,13.58,97.42,35.61,93.23,64.29,87.78,125.73,76.11
lung-512x512/7a252dbf_1-100.dcm,525.74,96.01,81.74,17.04,96.76,56.09,89.33,101.15,80.76,183.07,65.18
lung-512x512/dff4b103_1-058.dcm,525.72,77.23,85.31,13.07,97.51,80.67,84.66,129.82,75.31,211.74,59.72
lung-512x512/4c29f400_1-11.dcm,526.22,82.32,84.36,15.34,97.09,39.71,92.45,72.48,86.23,121.63,76.89
lung-512x512/e68c70c1_1-71.dcm,525.72,100.38,80.91,19.78,96.24,80.67,84.66,133.92,74.53,224.03,57.39
lung-512x512/8e004bb8_1-064.dcm,526.22,81.29,84.55,15.58,97.04,92.96,82.33,154.40,70.66,244.51,53.53
lung-512x512/b8503d6d_1-116.dcm,526.19,87.99,83.28,12.70,97.59,23.33,95.57,52.00,90.12,117.53,77.66
lung-512x512/1aeb51cf_1-086.dcm,526.22,81.19,84.57,15.37,97.08,56.09,89.34,97.05,81.56,170.78,67.55
lung-512x512/b5dc6927_1-102.dcm,526.19,90.29,82.84,14.08,97.32,43.81,91.67,88.86,83.11,166.69,68.32
lung-512x512/53aa6857_1-017.dcm,526.21,69.15,86.86,11.27,97.86,72.48,86.23,125.73,76.11,203.55,61.32
lung-512x512/96c5c083_1-011.dcm,526.23,59.82,88.63,10.86,97.94,84.77,83.89,133.92,74.55,199.45,62.1
lung-512x512/e4e998c6_1-033.dcm,525.71,94.49,82.03,15.12,97.12,39.71,92.45,76.57,85.43,138.01,73.75
lung-512x512/bbc45f78_1-063.dcm,525.71,79.91,84.8,14.25,97.29,60.19,88.55,101.15,80.76,166.69,68.29
lung-512x512/a5287850_1-127.dcm,526.21,76.13,85.53,12.55,97.62,60.19,88.56,92.96,82.33,146.21,72.22
lung-512x512/e0a0b2a3_1-40.dcm,526.22,100.70,80.86,22.23,95.78,68.38,87.01,117.53,77.66,199.45,62.1
lung-512x512/0bd09e7f_1-24.dcm,526.21,75.48,85.66,13.19,97.49,60.19,88.56,105.25,80.0,174.88,66.77
lung-512x512/1c3cbbc9_1-024.dcm,526.20,70.84,86.54,11.59,97.8,64.29,87.78,105.25,80.0,174.88,66.77
lung-512x512/e6bf6c5a_1-101.dcm,526.23,116.39,77.88,23.20,95.59,39.71,92.45,84.77,83.89,191.26,63.65
lung-512x512/33106a87_1-35.dcm,526.21,91.06,82.7,15.01,97.15,84.77,83.89,142.11,72.99,244.51,53.53
lung-512x512/02a4e653_1-050.dcm,526.19,94.22,82.09,17.39,96.69,84.77,83.89,146.21,72.21,244.51,53.53
lung-512x512/ed7461de_1-040.dcm,526.21,86.98,83.47,16.69,96.83,60.19,88.56,105.25,80.0,178.97,65.99
lung-512x512/9463af1d_1-057.dcm,526.22,92.39,82.44,19.57,96.28,68.38,87.01,117.53,77.66,199.45,62.1
lung-512x512/89b36f26_1-061.dcm,525.72,78.73,85.02,13.34,97.46,92.96,82.32,150.30,71.41,236.32,55.05
lung-512x512/c3448adf_1-049.dcm,526.22,89.85,82.93,17.06,96.76,64.29,87.78,113.44,78.44,195.36,62.88
lung-512x512/73887251_1-071.dcm,526.22,91.43,82.63,15.83,96.99,92.96,82.33,158.49,69.88,256.80,51.2
lung-512x512/5ad7b11c_1-067.dcm,526.20,81.36,84.54,12.31,97.66,105.25,80.0,170.78,67.54,269.09,48.86
lung-512x512/248dc89a_1-84.dcm,526.22,99.90,81.01,20.57,96.09,43.81,91.68,84.77,83.89,162.59,69.1
lung-512x512/62a84483_1-092.dcm,526.21,69.28,86.83,10.01,98.1,80.67,84.67,133.92,74.55,207.65,60.54
lung-512x512/6231a349_1-085.dcm,526.22,92.97,82.33,16.23,96.92,60.19,88.56,109.34,79.22,199.45,62.1
lung-512x512/c709c038_1-038.dcm,525.74,75.62,85.62,11.99,97.72,52.00,90.11,88.86,83.1,146.21,72.19
lung-512x512/c2c974fc_1-042.dcm,525.72,92.47,82.41,18.66,96.45,76.57,85.43,121.63,76.86,199.45,62.06
lung-512x512/3e3a14b3_1-084.dcm,526.22,93.36,82.26,18.67,96.45,84.77,83.89,138.01,73.77,219.93,58.2
lung-512x512/89d8086c_1-016.dcm,525.71,76.76,85.4,11.77,97.76,56.09,89.33,101.15,80.76,170.78,67.51
lung-512x512/d99a6c06_1-094.dcm,526.22,106.81,79.7,23.74,95.49,47.90,90.9,80.67,84.67,158.49,69.88
lung-512x512/45115480_1-032.dcm,526.29,80.23,84.75,13.37,97.46,72.48,86.23,125.73,76.11,211.74,59.77
lung-512x512/f3d91448_1-69.dcm,526.21,114.62,78.22,23.28,95.58,76.57,85.45,133.92,74.55,240.41,54.31
lung-512x512/b5b4e71e_1-052.dcm,526.22,79.66,84.86,15.35,97.08,76.57,85.45,117.53,77.66,187.17,64.43
lung-512x512/753a4e71_1-015.dcm,526.22,62.03,88.21,11.04,97.9,60.19,88.56,97.05,81.56,158.49,69.88
lung-512x512/0e4a7be2_1-091.dcm,526.20,95.61,81.83,19.01,96.39,92.96,82.33,146.21,72.21,236.32,55.09
lung-512x512/a53b4e5f_1-088.dcm,526.17,88.49,83.18,12.55,97.62,60.19,88.56,113.44,78.44,203.55,61.32
lung-512x512/db10f79f_1-129.dcm,526.22,78.54,85.07,12.71,97.59,56.09,89.34,97.05,81.56,166.69,68.32
lung-512x512/3e3a252d_1-024.dcm,526.22,99.71,81.05,17.30,96.71,43.81,91.68,80.67,84.67,146.21,72.22
lung-512x512/b355d14e_1-044.dcm,526.21,81.88,84.44,14.91,97.17,35.61,93.23,72.48,86.23,142.11,72.99
lung-512x512/7590bd12_1-043.dcm,526.23,95.23,81.9,19.73,96.25,60.19,88.56,101.15,80.78,170.78,67.55
lung-512x512/7920ff12_1-032.dcm,526.17,90.39,82.82,15.20,97.11,64.29,87.78,125.73,76.11,215.84,58.98
lung-512x512/2a7069bf_1-061.dcm,526.20,95.98,81.76,17.57,96.66,76.57,85.45,133.92,74.55,232.22,55.87
lung-512x512/f3d1f586_1-098.dcm,526.22,118.08,77.56,24.19,95.4,43.81,91.68,92.96,82.33,199.45,62.1
lung-512x512/9c2bbce7_1-029.dcm,526.29,71.48,86.42,12.61,97.6,47.90,90.9,84.77,83.89,154.40,70.66
lung-512x512/196dabc3_1-29.dcm,526.22,91.18,82.67,18.41,96.5,76.57,85.45,125.73,76.11,199.45,62.1
lung-512x512/6d33426b_1-046.dcm,526.20,86.03,83.65,15.36,97.08,68.38,87.0,125.73,76.11,211.74,59.76
lung-512x512/c1424ca6_1-014.dcm,526.22,72.13,86.29,12.00,97.72,60.19,88.56,97.05,81.56,154.40,70.66
lung-512x512/38991635_1-061.dcm,526.20,83.11,84.21,15.93,96.97,88.86,83.11,142.11,72.99,224.03,57.43
lung-512x512/0ed601be_1-121.dcm,526.21,70.03,86.69,10.12,98.08,56.09,89.34,92.96,82.33,166.69,68.32
lung-512x512/639f8efb_1-050.dcm,526.29,87.65,83.35,15.25,97.1,64.29,87.79,121.63,76.89,211.74,59.77
lung-512x512/5b989b76_1-069.dcm,526.22,103.91,80.25,20.04,96.19,60.19,88.56,113.44,78.44,211.74,59.76
lung-512x512/4763b52f_1-050.dcm,526.17,83.75,84.08,14.93,97.16,84.77,83.89,150.30,71.43,248.61,52.75
lung-512x512/a5b025d8_1-084.dcm,526.22,98.00,81.38,21.12,95.99,76.57,85.45,125.73,76.11,207.65,60.54
lung-512x512/db5b528e_1-050.dcm,526.22,91.10,82.69,18.11,96.56,72.48,86.23,113.44,78.44,191.26,63.65
lung-512x512/efc3ecf7_1-71.dcm,525.73,84.49,83.93,15.93,96.97,84.77,83.88,133.92,74.53,211.74,59.72
lung-512x512/d4577a9c_1-043.dcm,526.22,92.50,82.42,15.21,97.11,52.00,90.12,109.34,79.22,207.65,60.54
lung-512x512/4d1ca36e_1-053.dcm,526.22,101.80,80.66,18.30,96.52,68.38,87.01,121.63,76.89,207.65,60.54
lung-512x512/8612827b_1-109.dcm,526.22,85.06,83.83,14.80,97.19,52.00,90.12,92.96,82.33,162.59,69.1
lung-512x512/c8bcb007_1-83.dcm,526.20,103.82,80.27,17.35,96.7,43.81,91.67,88.86,83.11,170.78,67.54
lung-512x512/f9273db5_1-059.dcm,526.22,100.36,80.93,22.32,95.76,84.77,83.89,133.92,74.55,215.84,58.98
lung-512x512/325253d7_1-116.dcm,526.22,80.97,84.61,13.48,97.44,64.29,87.78,101.15,80.78,166.69,68.32
lung-512x512/de73c6d6_1-041.dcm,526.23,69.60,86.77,12.82,97.56,92.96,82.34,146.21,72.22,224.03,57.43
lung-512x512/84549756_1-049.dcm,526.23,72.35,86.25,10.80,97.95,43.81,91.68,76.57,85.45,138.01,73.77
lung-512x512/45ba28c3_1-114.dcm,525.73,90.93,82.7,14.62,97.22,56.09,89.33,97.05,81.54,178.97,65.96
lung-512x512/3ef88dd2_1-006.dcm,526.19,98.72,81.24,17.43,96.69,35.61,93.23,76.57,85.45,150.30,71.44
lung-512x512/88294062_1-016.dcm,526.20,86.52,83.56,13.53,97.43,39.71,92.45,72.48,86.23,133.92,74.55
lung-512x512/f34ed512_1-77.dcm,526.21,102.06,80.61,19.75,96.25,88.86,83.11,138.01,73.77,228.13,56.65
lung-512x512/478a51b9_1-090.dcm,526.22,116.18,77.92,24.15,95.41,72.48,86.23,125.73,76.11,232.22,55.87
lung-512x512/df114ccd_1-001.dcm,526.22,79.63,84.87,14.00,97.34,80.67,84.67,133.92,74.55,215.84,58.98
lung-512x512/e941c990_1-026.dcm,525.74,111.98,78.7,22.76,95.67,88.86,83.1,146.21,72.19,248.61,52.71
lung-512x512/318436ba_1-052.dcm,526.21,80.45,84.71,15.99,96.96,52.00,90.12,92.96,82.33,166.69,68.32
lung-512x512/b573a01b_1-007.dcm,526.22,76.28,85.5,13.79,97.38,43.81,91.68,72.48,86.23,125.73,76.11
lung-512x512/18879369_1-040.dcm,526.22,90.43,82.82,15.29,97.1,60.19,88.56,117.53,77.66,203.55,61.32
lung-512x512/ec3f4744_1-38.dcm,525.71,115.39,78.05,24.58,95.32,76.57,85.43,129.82,75.31,228.13,56.61
lung-512x512/8b2132ee_1-002.dcm,526.22,63.84,87.87,10.83,97.94,56.09,89.34,92.96,82.33,154.40,70.66
lung-512x512/fdaf31db_1-034.dcm,525.73,64.64,87.7,10.59,97.99,43.81,91.67,72.48,86.21,133.92,74.53
lung-512x512/2ab2440d_1-071.dcm,525.72,90.74,82.74,15.30,97.09,72.48,86.21,133.92,74.53,219.93,58.17
lung-512x512/d7d6df7a_1-098.dcm,526.21,78.70,85.04,13.85,97.37,64.29,87.78,101.15,80.78,162.59,69.1
lung-512x512/0fe84b18_1-40.dcm,526.20,91.63,82.59,17.20,96.73,80.67,84.67,129.82,75.33,215.84,58.98
lung-512x512/b4108806_1-066.dcm,526.20,92.59,82.4,18.68,96.45,52.00,90.12,97.05,81.56,170.78,67.54
lung-512x512/5643c3d7_1-001.dcm,526.22,101.87,80.64,17.99,96.58,68.38,87.01,121.63,76.89,224.03,57.43
lung-512x512/7ab180ed_1-184.dcm,526.22,93.18,82.29,13.97,97.34,35.61,93.23,80.67,84.67,158.49,69.88
lung-512x512/271f47d7_1-117.dcm,526.22,93.86,82.16,17.95,96.59,35.61,93.23,68.38,87.01,129.82,75.33
lung-512x512/4e72dfbc_1-072.dcm,525.72,87.66,83.33,15.13,97.12,72.48,86.21,129.82,75.31,219.93,58.17
lung-512x512/5aa9297d_1-056.dcm,526.19,80.30,84.74,14.55,97.23,101.15,80.78,166.69,68.32,264.99,49.64
lung-512x512/755cf3c6_1-039.dcm,526.22,110.06,79.08,21.66,95.88,39.71,92.45,80.67,84.67,162.59,69.1
lung-512x512/98d52ce1_1-049.dcm,526.20,85.75,83.7,17.66,96.64,72.48,86.23,121.63,76.89,203.55,61.32
lung-512x512/8256330b_1-175.dcm,526.23,71.49,86.41,11.05,97.9,39.71,92.45,76.57,85.45,138.01,73.77
lung-512x512/9cdb5bcf_1-065.dcm,526.22,87.61,83.35,18.68,96.45,76.57,85.45,125.73,76.11,203.55,61.32
lung-512x512/01b05f64_1-020.dcm,526.19,87.28,83.41,14.33,97.28,31.52,94.01,72.48,86.23,138.01,73.77
lung-512x512/81f9be81_1-03.dcm,526.22,99.34,81.12,18.58,96.47,47.90,90.9,84.77,83.89,158.49,69.88
lung-512x512/66e6af12_1-099.dcm,526.22,82.15,84.39,17.42,96.69,88.86,83.11,142.11,72.99,219.93,58.2
lung-512x512/1dd00573_1-007.dcm,525.73,70.73,86.55,11.48,97.82,52.00,90.11,92.96,82.32,158.49,69.85
lung-512x512/36c46937_1-081.dcm,526.22,90.92,82.72,18.05,96.57,76.57,85.45,125.73,76.11,207.65,60.54
lung-512x512/9b2fc504_1-108.dcm,526.21,105.34,79.98,23.36,95.56,43.81,91.68,88.86,83.11,162.59,69.1
lung-512x512/90945bd9_1-063.dcm,526.20,83.52,84.13,16.31,96.9,92.96,82.33,146.21,72.21,219.93,58.2
lung-512x512/4784128d_1-097.dcm,526.22,76.86,85.39,13.59,97.42,113.44,78.44,183.07,65.21,281.37,46.53
lung-512x512/b42b11ff_1-055.dcm,526.22,95.94,81.77,17.34,96.7,47.90,90.9,101.15,80.78,187.17,64.43
lung-512x512/f301d051_1-125.dcm,526.21,67.90,87.1,11.33,97.85,39.71,92.45,84.77,83.89,154.40,70.66
lung-512x512/f1c84dfa_1-174.dcm,526.23,77.95,85.19,12.90,97.55,43.81,91.68,76.57,85.45,138.01,73.77
lung-512x512/f3f3876f_1-043.dcm,525.72,94.75,81.98,17.91,96.59,76.57,85.43,133.92,74.53,224.03,57.39
lung-512x512/26692143_1-01.dcm,525.72,61.77,88.25,10.56,97.99,56.09,89.33,88.86,83.1,142.11,72.97
lung-512x512/8d70eb42_1-080.dcm,526.22,103.69,80.3,18.36,96.51,52.00,90.12,101.15,80.78,191.26,63.65
lung-512x512/376a65bf_1-063.dcm,525.72,96.75,81.6,19.02,96.38,88.86,83.1,142.11,72.97,232.22,55.83
lung-512x512/e932e115_1-036.dcm,526.22,93.28,82.27,19.17,96.36,56.09,89.34,97.05,81.56,170.78,67.55
lung-512x512/d587c864_1-031.dcm,525.72,84.11,84.0,12.84,97.56,39.71,92.45,76.57,85.43,146.21,72.19
lung-512x512/3ffd3cb0_1-83.dcm,525.71,106.31,79.78,19.48,96.29,56.09,89.33,105.25,79.98,187.17,64.4
lung-512x512/e0ed6844_1-055.dcm,526.20,86.68,83.53,16.70,96.83,97.05,81.56,146.21,72.21,224.03,57.43
lung-512x512/bd561adb_1-023.dcm,526.20,76.84,85.4,13.57,97.42,47.90,90.9,88.86,83.11,158.49,69.88
lung-512x512/4c0ba7f7_1-76.dcm,526.21,100.49,80.9,18.09,96.56,92.96,82.33,150.30,71.44,244.51,53.53
lung-512x512/fb9f1564_1-088.dcm,525.72,96.40,81.66,15.36,97.08,47.90,90.89,84.77,83.88,158.49,69.85
lung-512x512/cde37848_1-097.dcm,526.20,99.86,81.02,15.61,97.03,35.61,93.23,72.48,86.23,146.21,72.21
lung-512x512/db9e234f_1-14.dcm,525.73,65.94,87.46,12.14,97.69,64.29,87.77,105.25,79.98,178.97,65.96
lung-512x512/870481d8_1-048.dcm,525.72,93.70,82.18,15.73,97.01,39.71,92.45,84.77,83.88,162.59,69.07
lung-512x512/26e45754_1-51.dcm,526.20,95.34,81.88,17.94,96.59,84.77,83.89,133.92,74.55,215.84,58.98
lung-512x512/6cb133dd_1-025.dcm,526.22,83.47,84.14,14.88,97.17,47.90,90.9,88.86,83.11,150.30,71.44
lung-512x512/1550dc9b_1-053.dcm,526.20,93.56,82.22,17.25,96.72,60.19,88.56,109.34,79.22,195.36,62.87
lung-512x512/d528f423_1-061.dcm,526.21,95.72,81.81,20.23,96.16,84.77,83.89,129.82,75.33,207.65,60.54
lung-512x512/6758673f_1-049.dcm,526.23,86.23,83.61,17.57,96.66,60.19,88.56,109.34,79.22,178.97,65.99
lung-512x512/3550b469_1-006.dcm,525.72,81.60,84.48,12.47,97.63,52.00,90.11,92.96,82.32,170.78,67.51
lung-512x512/4657e2ad_1-082.dcm,526.21,93.00,82.33,18.40,96.5,76.57,85.45,121.63,76.89,203.55,61.32
lung-512x512/2ee278e0_1-044.dcm,526.20,87.40,83.39,13.08,97.51,47.90,90.9,88.86,83.11,170.78,67.54
lung-512x512/b937efed_1-47.dcm,526.22,104.80,80.08,20.99,96.01,97.05,81.56,158.49,69.88,252.70,51.98
lung-512x512/1d3be8f6_1-066.dcm,526.20,90.54,82.79,16.92,96.78,84.77,83.89,142.11,72.99,232.22,55.87
lung-512x512/c0fb09af_1-124.dcm,526.21,80.93,84.62,13.55,97.43,60.19,88.56,97.05,81.56,166.69,68.32
lung-512x512/c42e988f_1-083.dcm,526.23,85.32,83.79,16.16,96.93,64.29,87.78,109.34,79.22,178.97,65.99
lung-512x512/f69e1edd_1-132.dcm,525.74,77.32,85.29,13.36,97.46,56.09,89.33,97.05,81.54,162.59,69.07
lung-512x512/651a5131_1-079.dcm,526.22,84.25,83.99,14.62,97.22,97.05,81.56,162.59,69.1,256.80,51.2
lung-512x512/1ddf2d56_1-153.dcm,526.22,91.33,82.64,16.01,96.96,47.90,90.9,84.77,83.89,150.30,71.44
lung-512x512/83980c3b_1-029.dcm,526.22,91.74,82.57,17.86,96.61,35.61,93.23,72.48,86.23,129.82,75.33
lung-512x512/8f0b02f4_1-112.dcm,525.72,96.60,81.63,17.81,96.61,43.81,91.67,84.77,83.88,158.49,69.85
lung-512x512/39a251e3_1-21.dcm,526.21,105.39,79.97,19.99,96.2,60.19,88.56,105.25,80.0,191.26,63.65
lung-512x512/4da6d2e7_1-002.dcm,525.72,115.31,78.07,24.44,95.35,64.29,87.77,121.63,76.86,232.22,55.83
lung-512x512/ccb3ca89_1-054.dcm,526.22,83.00,84.23,17.01,96.77,72.48,86.23,121.63,76.89,199.45,62.1
lung-512x512/95ee63f2_1-037.dcm,525.74,66.87,87.28,12.86,97.55,64.29,87.77,105.25,79.98,174.88,66.74
lung-512x512/1e2437b4_1-003.dcm,526.22,77.21,85.33,13.89,97.36,84.77,83.89,129.82,75.33,191.26,63.65
lung-512x512/562fe72d_1-006.dcm,526.21,73.27,86.08,13.41,97.45,64.29,87.78,109.34,79.22,174.88,66.77
lung-512x512/d591927e_1-004.dcm,525.94,60.39,88.52,10.49,98.01,52.00,90.11,92.96,82.33,150.30,71.42
lung-512x512/1472a147_1-111.dcm,526.23,106.89,79.69,23.18,95.59,47.90,90.9,88.86,83.11,174.88,66.77
lung-512x512/49d3c47b_1-005.dcm,525.72,104.86,80.05,20.02,96.19,52.00,90.11,92.96,82.32,174.88,66.74
lung-512x512/125b21aa_1-007.dcm,526.23,61.35,88.34,11.36,97.84,80.67,84.67,125.73,76.11,191.26,63.65
lung-512x512/40175bb9_1-78.dcm,526.20,100.94,80.82,20.94,96.02,43.81,91.68,88.86,83.11,162.59,69.1
lung-512x512/49dd713c_1-046.dcm,525.73,80.10,84.76,14.77,97.19,101.15,80.76,154.40,70.63,240.41,54.27
lung-512x512/9ef18a66_1-082.dcm,526.23,66.02,87.45,12.96,97.54,84.77,83.89,133.92,74.55,215.84,58.98
lung-512x512/baabefc4_1-46.dcm,526.22,92.10,82.5,16.32,96.9,80.67,84.67,138.01,73.77,232.22,55.87
lung-512x512/ec409a55_1-107.dcm,526.22,98.40,81.3,19.85,96.23,64.29,87.78,101.15,80.78,174.88,66.77
lung-512x512/cb422fb5_1-017.dcm,526.22,65.79,87.5,12.38,97.65,72.48,86.23,113.44,78.44,174.88,66.77
lung-512x512/2bccecae_1-060.dcm,525.73,95.30,81.87,18.36,96.51,56.09,89.33,97.05,81.54,174.88,66.74
lung-512x512/5db003be_1-36.dcm,525.73,90.32,82.82,17.59,96.65,64.29,87.77,117.53,77.64,199.45,62.06
lung-512x512/9aa0e395_1-163.dcm,526.23,95.81,81.79,15.71,97.02,31.52,94.01,60.19,88.56,117.53,77.66
lung-512x512/1-192.dcm,525.72,84.25,83.97,12.76,97.57,43.81,91.67,80.67,84.66,146.21,72.19
lung-512x512/617b9d7b_1-044.dcm,526.21,86.40,83.58,17.21,96.73,56.09,89.34,97.05,81.56,174.88,66.77
lung-512x512/e33c8639_1-115.dcm,526.20,76.21,85.52,12.41,97.64,39.71,92.45,72.48,86.23,133.92,74.55
